LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,NECTA,NMNECTA,CD,SLDL,SLDU,SCHOOLYEAR,LOCALE,LOC_OTHER,LOC_COUNT,LOC_SCH
4205400,Central Dauphin SD,42,600 Rutherford Rd,Harrisburg,PA,17109,42,42043,Dauphin County,40.2839,-76.8018,25420,"Harrisburg-Carlisle, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4211,42105,42015,2017-2018,21,2.69,2,"21, 41"
4205430,Central Greene SD,42,250 S Cumberland St,Waynesburg,PA,15370,42,42059,Greene County,39.893654,-80.183879,N,N,0,N,N,N,N,4218,42050,42046,2017-2018,32,0.0,1,32
4205460,Crestwood SD,42,281 S Mountain Blvd,Mountain Top,PA,18707,42,42079,Luzerne County,41.13917,-75.90180000000001,42540,"Scranton--Wilkes-Barre--Hazleton, PA",1,N,N,N,N,4211,42119,42020,2017-2018,41,22.53,2,"21, 41"
4205490,Central York SD,42,775 Marion Rd,York,PA,17406,42,42133,York County,39.997015000000005,-76.707614,49620,"York-Hanover, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42047,42048,2017-2018,22,0.0,1,22
4205550,Chambersburg Area SD,42,435 Stanley Ave,Chambersburg,PA,17201,42,42055,Franklin County,39.925245,-77.655804,16540,"Chambersburg-Waynesboro, PA",1,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",N,N,4209,42089,42033,2017-2018,13,41.21,4,"13, 23, 41, 42"
4205640,Charleroi SD,42,125 Fecsen Drive,Charleroi,PA,15022,42,42125,Washington County,40.155488,-79.918413,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4209,42049,42046,2017-2018,41,0.0,1,41
4205700,Chartiers Valley SD,42,2030 Swallow Hill Rd,Pittsburgh,PA,15220,42,42003,Allegheny County,40.398346,-80.078959,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4218,42045,42042,2017-2018,21,0.0,1,21
4205730,Chartiers-Houston SD,42,2020 W Pike St,Houston,PA,15342,42,42125,Washington County,40.231905000000005,-80.215518,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4218,42048,42046,2017-2018,21,0.0,1,21
4205760,Cheltenham SD,42,2000 Ashbourne Rd,Elkins Park,PA,19027,42,42091,Montgomery County,40.0767,-75.14450000000001,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4213,42154,42004,2017-2018,21,0.0,1,21
4205860,Chester-Upland SD,42,Attn: Administration Suite,Chester,PA,19013,42,42045,Delaware County,39.850715,-75.367298,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4201,42159,42009,2017-2018,21,0.0,1,21
4205880,Chestnut Ridge SD,42,3281 Valley Road,Fishertown,PA,15539,42,42009,Bedford County,40.134048,-78.58609700000001,N,N,0,N,N,N,N,4209,42078,42035,2017-2018,42,0.0,1,42
4205910,Chichester SD,42,401 Cherry Tree Rd,Aston,PA,19014,42,42045,Delaware County,39.850301,-75.437662,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4207,42159,42009,2017-2018,21,0.0,1,21
4206030,Clairton City SD,42,502 Mitchell Ave,Clairton,PA,15025,42,42003,Allegheny County,40.2913,-79.88640000000001,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42035,42045,2017-2018,21,0.0,1,21
4206060,Clarion Area SD,42,221 Liberty St,Clarion,PA,16214,42,42031,Clarion County,41.217698,-79.389475,N,N,0,N,N,N,N,4205,42063,42021,2017-2018,33,0.0,1,33
4206090,Clarion-Limestone Area SD,42,4091 C-L School Road,Strattanville,PA,16258,42,42031,Clarion County,41.184069,-79.275115,N,N,0,N,N,N,N,4205,42063,42021,2017-2018,41,0.0,1,41
4206120,Claysburg-Kimmel SD,42,531 Bedford St,Claysburg,PA,16625,42,42013,Blair County,40.284906,-78.45231700000001,11020,"Altoona, PA",1,N,N,N,N,4209,42080,42030,2017-2018,41,49.56,2,"31, 41"
4206150,Clearfield Area SD,42,2831 Washington Avenue,Clearfield,PA,16830,42,42033,Clearfield County,40.99282,-78.48274500000001,20180,"DuBois, PA",2,524,"State College-DuBois, PA",N,N,4205,42073,42035,2017-2018,41,47.32,2,"32, 41"
4206240,Coatesville Area SD,42,3030 CG Zinn Rd,Thorndale,PA,19372,42,42029,Chester County,39.994607,-75.763395,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4207,42074,42044,2017-2018,21,24.55,2,"21, 41"
4206270,Cocalico SD,42,800 4th Street,Denver,PA,17517,42,42071,Lancaster County,40.2241,-76.1541,29540,"Lancaster, PA",1,N,N,N,N,4216,42037,42036,2017-2018,21,0.0,1,21
4206360,Columbia Borough SD,42,200 N Fifth St,Columbia,PA,17512,42,42071,Lancaster County,40.0364,-76.50240000000001,29540,"Lancaster, PA",1,N,N,N,N,4216,42098,42036,2017-2018,21,0.0,1,21
4206365,Columbia-Montour AVTS,42,5050 Sweppenheiser Drive,Bloomsburg,PA,17815,42,42037,Columbia County,41.028597000000005,-76.362182,14100,"Bloomsburg-Berwick, PA",1,146,"Bloomsburg-Berwick-Sunbury, PA",N,N,4211,42109,42027,2017-2018,23,0.0,1,23
4206390,Commodore Perry SD,42,3002 Perry Hwy,Hadley,PA,16130,42,42085,Mercer County,41.42729,-80.20926,49660,"Youngstown-Warren-Boardman, OH-PA",1,566,"Youngstown-Warren, OH-PA",N,N,4203,42008,42050,2017-2018,42,0.0,1,42
4206420,Conemaugh Township Area SD,42,300 West Campus Avenue,Davidsville,PA,15928,42,42111,Somerset County,40.228228,-78.939588,43740,"Somerset, PA",2,306,"Johnstown-Somerset, PA",N,N,4212,42059,42032,2017-2018,41,44.51,2,"23, 41"
4206430,Conemaugh Valley SD,42,1340 William Penn Avenue,Johnstown,PA,15906,42,42021,Cambria County,40.35842,-78.887981,27780,"Johnstown, PA",1,306,"Johnstown-Somerset, PA",N,N,4212,42072,42035,2017-2018,41,0.0,1,41
4206480,Conestoga Valley SD,42,2110 Horseshoe Rd,Lancaster,PA,17601,42,42071,Lancaster County,40.050292,-76.220838,29540,"Lancaster, PA",1,N,N,N,N,4216,42043,42013,2017-2018,21,0.0,1,21
4206550,Conewago Valley SD,42,130 Berlin Rd,New Oxford,PA,17350,42,42001,Adams County,39.870246,-77.053966,23900,"Gettysburg, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42193,42033,2017-2018,23,0.0,1,23
4206590,Conneaut SD,42,219 W School Dr,Linesville,PA,16424,42,42039,Crawford County,41.65521,-80.417011,32740,"Meadville, PA",2,240,"Erie-Meadville, PA",N,N,4203,42017,42050,2017-2018,42,35.19,3,"32, 41, 42"
4206660,Connellsville Area SD,42,732 Rockridge Rd.,Connellsville,PA,15425,42,42051,Fayette County,40.02242,-79.56616100000001,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4209,42052,42032,2017-2018,23,48.8,3,"23, 41, 42"
4206780,Conrad Weiser Area SD,42,44 Big Spring Rd,Robesonia,PA,19551,42,42011,Berks County,40.348366,-76.119169,39740,"Reading, PA",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4206,42129,42029,2017-2018,21,0.0,1,21
4206810,Cornell SD,42,1099 Maple Street,Coraopolis,PA,15108,42,42003,Allegheny County,40.51094,-80.16442,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42045,42042,2017-2018,21,0.0,1,21
4206840,Cornwall-Lebanon SD,42,105 E Evergreen Rd,Lebanon,PA,17042,42,42075,Lebanon County,40.31146,-76.397741,30140,"Lebanon, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4206,42102,42048,2017-2018,23,20.85,2,"23, 41"
4206860,Corry Area SD,42,540 East Pleasant Street,Corry,PA,16407,42,42049,Erie County,41.919445,-79.626738,21500,"Erie, PA",1,240,"Erie-Meadville, PA",N,N,4205,42004,42050,2017-2018,41,46.8,2,"32, 41"
4206930,Coudersport Area SD,42,698 Dwight Street,Coudersport,PA,16915,42,42105,Potter County,41.773428,-78.01072500000001,N,N,0,N,N,N,N,4205,42067,42025,2017-2018,43,0.0,1,43
4206960,Council Rock SD,42,30 N Chancellor St,Newtown,PA,18940,42,42017,Bucks County,40.2303,-74.9328,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4208,42031,42010,2017-2018,21,13.59,2,"21, 41"
4207050,Cranberry Area SD,42,3 Education Dr,Seneca,PA,16346,42,42121,Venango County,41.367376,-79.70958,36340,"Oil City, PA",2,N,N,N,N,4205,42064,42021,2017-2018,41,0.0,1,41
4207080,Crawford Central SD,42,11280 Mercer Pike,Meadville,PA,16335,42,42039,Crawford County,41.6222,-80.1678,32740,"Meadville, PA",2,240,"Erie-Meadville, PA",N,N,4203,42006,42050,2017-2018,32,33.07,3,"32, 41, 42"
4207110,Cumberland Valley SD,42,6746 Carlisle Pike,Mechanicsburg,PA,17050,42,42041,Cumberland County,40.241818,-77.065006,25420,"Harrisburg-Carlisle, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42199,42031,2017-2018,21,16.19,2,"21, 41"
4207140,Curwensville Area SD,42,650 Beech St,Curwensville,PA,16833,42,42033,Clearfield County,40.967693,-78.518925,20180,"DuBois, PA",2,524,"State College-DuBois, PA",N,N,4205,42073,42035,2017-2018,32,0.1,2,"32, 42"
4207200,Dallas SD,42,2010 Conyngham Ave,Dallas,PA,18612,42,42079,Luzerne County,41.34612,-75.96256,42540,"Scranton--Wilkes-Barre--Hazleton, PA",1,N,N,N,N,4211,42117,42020,2017-2018,21,45.4,2,"21, 41"
4207230,Dallastown Area SD,42,700 New School Ln,Dallastown,PA,17313,42,42133,York County,39.893677,-76.65257,49620,"York-Hanover, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42093,42028,2017-2018,22,7.35,2,"22, 41"
4207290,Daniel Boone Area SD,42,Daniel Boone Area SD Administrative Offi,Douglassville,PA,19518,42,42011,Berks County,40.297665,-75.73548600000001,39740,"Reading, PA",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4207,42130,42044,2017-2018,22,24.78,2,"22, 41"
4207320,Danville Area SD,42,733 Ironmen Lane,Danville,PA,17821,42,42093,Montour County,40.957847,-76.600491,14100,"Bloomsburg-Berwick, PA",1,146,"Bloomsburg-Berwick-Sunbury, PA",N,N,4211,42107,42027,2017-2018,23,22.1,2,"23, 41"
4207385,Dauphin County Technical School,42,6001 Locust Lane,Harrisburg,PA,17109,42,42043,Dauphin County,40.29439,-76.78186000000001,25420,"Harrisburg-Carlisle, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4211,42105,42015,2017-2018,21,0.0,1,21
4207530,Delaware Valley SD,42,236 Route 6 and 209,Milford,PA,18337,42,42103,Pike County,41.351496,-74.736303,35620,"New York-Newark-Jersey City, NY-NJ-PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4210,42139,42020,2017-2018,32,43.81,3,"32, 41, 42"
4207540,Deer Lakes SD,42,19 East Union Road,Cheswick,PA,15024,42,42003,Allegheny County,40.624298,-79.85826300000001,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4212,42054,42038,2017-2018,21,0.0,1,21
4207560,Derry Area SD,42,982 N Chestnut Street Ext,Derry,PA,15627,42,42129,Westmoreland County,40.339133,-79.312141,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4212,42055,42039,2017-2018,21,46.43,2,"21, 41"
4207590,Derry Township SD,42,30 East Granada Ave,Hershey,PA,17033,42,42043,Dauphin County,40.2835,-76.6497,25420,"Harrisburg-Carlisle, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4215,42106,42015,2017-2018,21,0.0,1,21
4207650,Donegal SD,42,1051 Koser Rd,Mount Joy,PA,17552,42,42071,Lancaster County,40.094787,-76.511204,29540,"Lancaster, PA",1,N,N,N,N,4216,42098,42036,2017-2018,41,30.58,2,"21, 41"
4207680,Dover Area SD,42,101 Edgeway Road,Dover,PA,17315,42,42133,York County,40.006357,-76.846231,49620,"York-Hanover, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42196,42031,2017-2018,22,29.73,2,"22, 41"
4207710,Downingtown Area SD,42,540 Trestle Place,Downingtown,PA,19335,42,42029,Chester County,39.9977,-75.6982,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4206,42074,42019,2017-2018,21,3.9,2,"21, 41"
4207830,Dubois Area SD,42,500 Liberty Blvd,DuBois,PA,15801,42,42033,Clearfield County,41.1232,-78.7574,20180,"DuBois, PA",2,524,"State College-DuBois, PA",N,N,4205,42075,42025,2017-2018,33,0.09,3,"33, 41, 42"
4207980,Dunmore SD,42,300 W Warren St,Dunmore,PA,18512,42,42069,Lackawanna County,41.428464,-75.633869,42540,"Scranton--Wilkes-Barre--Hazleton, PA",1,N,N,N,N,4217,42112,42022,2017-2018,21,0.0,1,21
4208010,Duquesne City SD,42,300 Kennedy Ave,Duquesne,PA,15110,42,42003,Allegheny County,40.371975,-79.848206,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42035,42045,2017-2018,21,0.0,1,21
4208060,East Allegheny SD,42,1150 Jacks Run Rd,North Versailles,PA,15137,42,42003,Allegheny County,40.365922000000005,-79.787345,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4214,42025,42045,2017-2018,21,0.0,1,21
4208280,Forest Area SD,42,22318 Route 62 Box 16,Tionesta,PA,16353,42,42053,Forest County,41.545119,-79.432719,N,N,0,N,N,N,N,4205,42065,42021,2017-2018,43,0.0,1,43
4208460,Eastern Lebanon County SD,42,180 Elco Dr,Myerstown,PA,17067,42,42075,Lebanon County,40.344805,-76.288145,30140,"Lebanon, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4206,42102,42048,2017-2018,41,0.0,1,41
4208490,East Lycoming SD,42,349 Cemetery St,Hughesville,PA,17737,42,42081,Lycoming County,41.239985,-76.73248000000001,48700,"Williamsport, PA",1,558,"Williamsport-Lock Haven, PA",N,N,4210,42084,42023,2017-2018,31,15.04,2,"31, 42"
4208550,East Penn SD,42,800 Pine Street,Emmaus,PA,18049,42,42077,Lehigh County,40.53719,-75.506173,10900,"Allentown-Bethlehem-Easton, PA-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4215,42131,42018,2017-2018,21,0.0,1,21
4208580,East Pennsboro Area SD,42,890 Valley St,Enola,PA,17025,42,42041,Cumberland County,40.30216,-76.94632200000001,25420,"Harrisburg-Carlisle, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42087,42031,2017-2018,21,0.0,1,21
4208670,East Stroudsburg Area SD,42,50 Vine St,East Stroudsburg,PA,18301,42,42089,Monroe County,41.005030000000005,-75.184391,20700,"East Stroudsburg, PA",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4210,42115,42040,2017-2018,41,58.64,4,"13, 23, 41, 42"
4208790,Eastern York SD,42,120 S Third St,Wrightsville,PA,17368,42,42133,York County,40.023908,-76.53152800000001,49620,"York-Hanover, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42047,42028,2017-2018,41,47.32,4,"21, 22, 31, 41"
4208820,Eastern Lancaster County SD,42,669 E Main St,New Holland,PA,17557,42,42071,Lancaster County,40.11216,-76.069523,29540,"Lancaster, PA",1,N,N,N,N,4216,42099,42036,2017-2018,21,14.71,2,"21, 41"
4208850,Easton Area SD,42,1801 Bushkill Drive,Easton,PA,18040,42,42095,Northampton County,40.7016,-75.2414,10900,"Allentown-Bethlehem-Easton, PA-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4217,42137,42040,2017-2018,21,0.0,1,21
4209090,Elizabeth Forward SD,42,401 Rock Run Road,Elizabeth,PA,15037,42,42003,Allegheny County,40.276285,-79.825965,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4218,42039,42045,2017-2018,21,46.43,2,"21, 41"
4209120,Elizabethtown Area SD,42,600 E High St,Elizabethtown,PA,17022,42,42071,Lancaster County,40.155968,-76.594184,29540,"Lancaster, PA",1,N,N,N,N,4216,42098,42036,2017-2018,21,10.45,2,"21, 41"
4209150,Elk Lake SD,42,2380 Elk Lake School Road,Springville,PA,18844,42,42115,Susquehanna County,41.7386,-75.9558,N,N,0,N,N,N,N,4210,42110,42023,2017-2018,42,0.0,1,42
4209240,Ellwood City Area SD,42,501 Crescent Ave,Ellwood City,PA,16117,42,42073,Lawrence County,40.857046,-80.286851,35260,"New Castle, PA",2,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4212,42010,42047,2017-2018,31,0.0,1,31
4209270,Ephrata Area SD,42,803 Oak Blvd,Ephrata,PA,17522,42,42071,Lancaster County,40.180269,-76.19111000000001,29540,"Lancaster, PA",1,N,N,N,N,4216,42099,42036,2017-2018,21,11.21,2,"21, 41"
4209300,Erie City SD,42,148 W 21st St,Erie,PA,16502,42,42049,Erie County,42.1149,-80.0795,21500,"Erie, PA",1,240,"Erie-Meadville, PA",N,N,4203,42002,42049,2017-2018,13,0.0,1,13
4209360,Everett Area SD,42,427 E SOUTH ST,EVERETT,PA,15537,42,42009,Bedford County,40.0107,-78.364467,N,N,0,N,N,N,N,4209,42078,42035,2017-2018,32,44.03,3,"32, 41, 42"
4209480,Exeter Township SD,42,200 Elm St,Reading,PA,19606,42,42011,Berks County,40.322505,-75.86023,39740,"Reading, PA",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4206,42126,42011,2017-2018,21,13.94,2,"21, 41"
4209540,Fairfield Area SD,42,4840 Fairfield Rd,Fairfield,PA,17320,42,42001,Adams County,39.78199,-77.375131,23900,"Gettysburg, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42091,42033,2017-2018,41,0.0,1,41
4209570,Fairview SD,42,7466 McCray Rd,Fairview,PA,16415,42,42049,Erie County,42.02252,-80.248011,21500,"Erie, PA",1,240,"Erie-Meadville, PA",N,N,4203,42006,42049,2017-2018,41,36.29,2,"22, 41"
4209600,Karns City Area SD,42,1446 Kittanning Pike,Karns City,PA,16041,42,42019,Butler County,40.988411,-79.726682,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4203,42011,42041,2017-2018,42,0.0,1,42
4209660,Fannett-Metal SD,42,14823 Path Valley Road,Willow Hill,PA,17271,42,42055,Franklin County,40.119294,-77.783857,16540,"Chambersburg-Waynesboro, PA",1,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",N,N,4209,42082,42030,2017-2018,42,0.0,1,42
4209690,Farrell Area SD,42,1600 Roemer Blvd,Farrell,PA,16121,42,42085,Mercer County,41.215566,-80.487668,49660,"Youngstown-Warren-Boardman, OH-PA",1,566,"Youngstown-Warren, OH-PA",N,N,4203,42007,42050,2017-2018,21,0.0,1,21
4209750,Ferndale Area SD,42,100 Dartmouth Ave,Johnstown,PA,15905,42,42021,Cambria County,40.317619,-78.931143,27780,"Johnstown, PA",1,306,"Johnstown-Somerset, PA",N,N,4212,42071,42035,2017-2018,23,0.0,1,23
4209780,Fleetwood Area SD,42,801 N Richmond St,Fleetwood,PA,19522,42,42011,Berks County,40.45653,-75.821721,39740,"Reading, PA",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4206,42005,42011,2017-2018,21,25.0,2,"21, 41"
4209870,Forbes Road SD,42,159 Red Bird Drive,Waterfall,PA,16689,42,42057,Fulton County,40.083101,-78.065476,N,N,0,N,N,N,N,4209,42078,42030,2017-2018,42,0.0,1,42
4209930,Forest City Regional SD,42,100 Susquehanna Street,Forest City,PA,18421,42,42115,Susquehanna County,41.643649,-75.474359,N,N,0,N,N,N,N,4210,42111,42020,2017-2018,21,0.0,1,21
4209931,Youth Forestry Camp #3,42,4534 Tar Kiln Road,James Creek,PA,16657,42,42061,Huntingdon County,40.3118,-78.1213,26500,"Huntingdon, PA",2,N,N,N,N,4209,42081,42030,2017-2018,42,0.0,1,42
4209932,Loysville Youth Dev Ctr,42,Loysville Complex,Loysville,PA,17047,42,42099,Perry County,40.36961,-77.348175,25420,"Harrisburg-Carlisle, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4210,42086,42015,2017-2018,42,0.0,1,42
4209933,North Central Secure Trmnt Unt,42,13 Kirkbride Drive,Danville,PA,17821,42,42093,Montour County,40.950511,-76.59802,14100,"Bloomsburg-Berwick, PA",1,146,"Bloomsburg-Berwick-Sunbury, PA",N,N,4211,42107,42027,2017-2018,23,0.0,1,23
4209934,Youth Forestry Camp #2,42,Hickory Run State Par,White Haven,PA,18661,42,42025,Carbon County,41.026725,-75.713673,10900,"Allentown-Bethlehem-Easton, PA-NJ",1,408,"New York-Newark, NY-NJ-CT-PA",N,N,4211,42122,42014,2017-2018,42,0.0,1,42
4209940,Forest Hills SD,42,549 Locust Street,Sidman,PA,15955,42,42021,Cambria County,40.333272,-78.755258,27780,"Johnstown, PA",1,306,"Johnstown-Somerset, PA",N,N,4212,42071,42035,2017-2018,41,0.0,1,41
4209960,Fort Cherry SD,42,110 Fort Cherry Road,Mc Donald,PA,15057,42,42125,Washington County,40.345989,-80.280146,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4218,42046,42046,2017-2018,41,0.0,1,41
4209990,Fort LeBoeuf SD,42,34 East Ninth St,Waterford,PA,16441,42,42049,Erie County,41.950642,-79.988894,21500,"Erie, PA",1,240,"Erie-Meadville, PA",N,N,4205,42004,42050,2017-2018,42,20.23,2,"22, 42"
4210070,Fox Chapel Area SD,42,611 Field Club Rd,Pittsburgh,PA,15238,42,42003,Allegheny County,40.518803,-79.869285,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4212,42032,42038,2017-2018,21,0.0,1,21
4210110,North Schuylkill SD,42,15 Academy Lane,Ashland,PA,17921,42,42107,Schuylkill County,40.774363,-76.294732,39060,"Pottsville, PA",2,N,N,N,N,4217,42123,42029,2017-2018,41,0.0,1,41
4210115,North Star SD,42,1200 Morris Ave,Boswell,PA,15531,42,42111,Somerset County,40.158100000000005,-79.0346,43740,"Somerset, PA",2,306,"Johnstown-Somerset, PA",N,N,4212,42059,42032,2017-2018,42,0.0,1,42
4210200,Franklin Area SD,42,702 Liberty Street,Franklin,PA,16323,42,42121,Venango County,41.38779,-79.822771,36340,"Oil City, PA",2,N,N,N,N,4205,42064,42021,2017-2018,41,36.52,3,"32, 41, 42"
4210230,Franklin Regional SD,42,3210 School Rd,Murrysville,PA,15668,42,42129,Westmoreland County,40.42611,-79.668181,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4212,42054,42041,2017-2018,21,17.38,2,"21, 41"
4210350,Frazier SD,42,142 Constitution St,Perryopolis,PA,15473,42,42051,Fayette County,40.088222,-79.755003,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4209,42052,42032,2017-2018,41,0.0,1,41
4210380,Freedom Area SD,42,1702 School Street,Freedom,PA,15042,42,42007,Beaver County,40.677185,-80.244028,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4212,42016,42047,2017-2018,21,0.0,1,21
4210440,Freeport Area SD,42,621 South Pike Rd,Sarver,PA,16055,42,42019,Butler County,40.70171,-79.72102100000001,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4203,42060,42041,2017-2018,41,0.0,1,41
4210530,Galeton Area SD,42,27 Bridge Street,Galeton,PA,16922,42,42105,Potter County,41.736597,-77.639016,N,N,0,N,N,N,N,4205,42068,42025,2017-2018,43,0.0,1,43
4210590,Garnet Valley SD,42,80 Station Road,Glen Mills,PA,19342,42,42045,Delaware County,39.871331000000005,-75.511916,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",N,N,4207,42160,42009,2017-2018,21,0.0,1,21
4210620,Gateway SD,42,9000 Gateway Campus Boulevard,Monroeville,PA,15146,42,42003,Allegheny County,40.428869,-79.758506,38300,"Pittsburgh, PA",1,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",N,N,4218,42025,42045,2017-2018,21,0.0,1,21
4210650,General McLane SD,42,11771 Edinboro Rd,Edinboro,PA,16412,42,42049,Erie County,41.91468,-80.124561,21500,"Erie, PA",1,240,"Erie-Meadville, PA",N,N,4205,42003,42050,2017-2018,41,0.0,1,41
4210710,Gettysburg Area SD,42,900 Biglerville Rd,Gettysburg,PA,17325,42,42001,Adams County,39.8505,-77.2328,23900,"Gettysburg, PA",1,276,"Harrisburg-York-Lebanon, PA",N,N,4204,42091,42033,2017-2018,41,50.43,3,"13, 41, 42"
4210740,Girard SD,42,1203 Lake St,Girard,PA,16417,42,42049,Erie County,42.008174,-80.334055,21500,"Erie, PA",1,240,"Erie-Meadville, PA",N,N,4203,42017,42049,2017-2018,22,0.0,1,22
4210830,Glendale SD,42,1466 Beaver Valley Rd,Flinton,PA,16640,42,42021,Cambria County,40.700597,-78.541223,27780,"Johnstown, PA",1,306,"Johnstown-Somerset, PA",N,N,4209,42072,42035,2017-2018,42,0.0,1,42
